"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_name","gene_source","gene_biotype","transcript_id","transcript_name","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","tag","Orthogroup"
"8778","WBGene00032863","X",7414848,7417944,3097,"-","WormBase","gene",NA,NA,"1","CBG11797","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014318"
"8779","WBGene00032864","X",7420649,7421002,354,"-","WormBase","gene",NA,NA,"1","CBG11798","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014318"
"8780","WBGene00032865","X",7423938,7425404,1467,"+","WormBase","gene",NA,NA,"1","Cbr-puf-6.2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002132"
"8781","WBGene00032866","X",7427452,7429476,2025,"-","WormBase","gene",NA,NA,"1","CBG11801","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014829"
"8782","WBGene00032867","X",7440494,7441330,837,"-","WormBase","gene",NA,NA,"1","CBG11803","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014319"
"8783","WBGene00032869","X",7445182,7446673,1492,"+","WormBase","gene",NA,NA,"1","CBG11805","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014892"
"8784","WBGene00032870","X",7448497,7448736,240,"-","WormBase","gene",NA,NA,"1","CBG11806","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014892"
"8785","WBGene00032871","X",7451219,7452710,1492,"+","WormBase","gene",NA,NA,"1","CBG11808","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014892"
"8786","WBGene00032872","X",7454297,7455786,1490,"-","WormBase","gene",NA,NA,"1","CBG11809","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014892"
"8787","WBGene00032874","X",7469385,7471854,2470,"+","WormBase","gene",NA,NA,"1","CBG11811","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001024"
"8788","WBGene00032875","X",7471969,7473512,1544,"+","WormBase","gene",NA,NA,"1","CBG11812","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001788"
"8789","WBGene00032876","X",7475595,7476828,1234,"+","WormBase","gene",NA,NA,"1","CBG11814","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014893"
"8790","WBGene00032877","X",7489638,7490472,835,"-","WormBase","gene",NA,NA,"1","CBG11819","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002027"
"8791","WBGene00032878","X",7491498,7497030,5533,"+","WormBase","gene",NA,NA,"1","CBG11820","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0018443"
"8792","WBGene00032879","X",7497580,7498516,937,"-","WormBase","gene",NA,NA,"1","CBG11821","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0018444"
"8793","WBGene00032880","X",7499566,7500556,991,"+","WormBase","gene",NA,NA,"1","CBG11822","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0014319"
"8794","WBGene00032882","X",7514140,7515077,938,"-","WormBase","gene",NA,NA,"1","CBG11825","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8795","WBGene00032883","X",7524031,7524244,214,"+","WormBase","gene",NA,NA,"1","CBG11828","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000797"
"8796","WBGene00032884","X",7534667,7537134,2468,"+","WormBase","gene",NA,NA,"1","CBG11832","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005025"
"8797","WBGene00032885","X",7537930,7541287,3358,"-","WormBase","gene",NA,NA,"1","CBG11833","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0016183"
"8798","WBGene00032886","X",7544624,7547307,2684,"-","WormBase","gene",NA,NA,"1","CBG11834","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0018445"
"8799","WBGene00032887","X",7552946,7553736,791,"-","WormBase","gene",NA,NA,"1","CBG11835","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8800","WBGene00032888","X",7561684,7562108,425,"-","WormBase","gene",NA,NA,"1","CBG11837","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0012590"
"8801","WBGene00032889","I",17987,18815,829,"+","WormBase","gene",NA,NA,"1","CBG11839","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8802","WBGene00032890","I",18829,22671,3843,"+","WormBase","gene",NA,NA,"1","Cbr-ins-18","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010588"
"8803","WBGene00032891","I",22609,28774,6166,"-","WormBase","gene",NA,NA,"1","Cbr-mau-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005301"
"8804","WBGene00032892","I",29890,31283,1394,"-","WormBase","gene",NA,NA,"1","CBG11842","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001590"
"8805","WBGene00032893","I",33147,35047,1901,"-","WormBase","gene",NA,NA,"1","CBG11843","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001590"
"8806","WBGene00032894","I",35918,38288,2371,"-","WormBase","gene",NA,NA,"1","Cbr-sdz-4","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001590"
"8807","WBGene00032895","I",55625,71769,16145,"+","WormBase","gene",NA,NA,"1","Cbr-lin-10","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002782"
"8808","WBGene00032896","I",74108,81648,7541,"-","WormBase","gene",NA,NA,"1","Cbr-spr-4","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010587"
"8809","WBGene00032897","I",90852,96472,5621,"-","WormBase","gene",NA,NA,"1","CBG11851","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005300"
"8810","WBGene00032898","I",97627,116615,18989,"-","WormBase","gene",NA,NA,"1","Cbr-rme-8","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005299"
"8811","WBGene00032899","I",119093,171882,52790,"+","WormBase","gene",NA,NA,"1","Cbr-che-3","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001629"
"8812","WBGene00032900","I",140782,143517,2736,"-","WormBase","gene",NA,NA,"1","CBG11854","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000553"
"8813","WBGene00032903","I",176406,177846,1441,"+","WormBase","gene",NA,NA,"1","CBG11861","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0020858"
"8814","WBGene00032904","I",178009,181281,3273,"-","WormBase","gene",NA,NA,"1","Cbr-bmk-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001835"
"8815","WBGene00032905","I",183206,186273,3068,"+","WormBase","gene",NA,NA,"1","CBG11863","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002781"
"8816","WBGene00032906","I",186950,195579,8630,"+","WormBase","gene",NA,NA,"1","Cbr-capg-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005298"
"8817","WBGene00032907","I",198371,200687,2317,"+","WormBase","gene",NA,NA,"1","CBG11865","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001628"
"8818","WBGene00032909","I",200714,212376,11663,"-","WormBase","gene",NA,NA,"1","Cbr-pbrm-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005294"
"8819","WBGene00032910","I",214299,223462,9164,"+","WormBase","gene",NA,NA,"1","CBG11868","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003574"
"8820","WBGene00032911","I",215729,217066,1338,"-","WormBase","gene",NA,NA,"1","CBG11869","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001301"
"8821","WBGene00032913","I",224517,228916,4400,"-","WormBase","gene",NA,NA,"1","Cbr-asic-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003576"
"8822","WBGene00032914","I",232998,234306,1309,"-","WormBase","gene",NA,NA,"1","CBG11872","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005295"
"8823","WBGene00032915","I",247178,248096,919,"+","WormBase","gene",NA,NA,"1","CBG11874","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002780"
"8824","WBGene00032916","I",257761,260101,2341,"-","WormBase","gene",NA,NA,"1","CBG11877","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0018336"
"8825","WBGene00032917","I",260815,261136,322,"+","WormBase","gene",NA,NA,"1","CBG11878","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8826","WBGene00032918","I",263268,271766,8499,"+","WormBase","gene",NA,NA,"1","Cbr-lars-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005297"
"8827","WBGene00032919","I",272870,281096,8227,"+","WormBase","gene",NA,NA,"1","Cbr-rcor-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000874"
"8828","WBGene00032920","I",281443,289723,8281,"-","WormBase","gene",NA,NA,"1","Cbr-glb-8","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003573"
"8829","WBGene00032921","I",294719,318217,23499,"+","WormBase","gene",NA,NA,"1","Cbr-lrp-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003569"
"8830","WBGene00032922","I",319227,326548,7322,"-","WormBase","gene",NA,NA,"1","CBG11883","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010584"
"8831","WBGene00032923","I",330123,332753,2631,"+","WormBase","gene",NA,NA,"1","Cbr-mans-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005290"
"8832","WBGene00032924","I",333949,340120,6172,"-","WormBase","gene",NA,NA,"1","CBG11885","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000484"
"8833","WBGene00032925","I",341751,347155,5405,"-","WormBase","gene",NA,NA,"1","Cbr-nas-36","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005293"
"8834","WBGene00032926","I",351220,356417,5198,"-","WormBase","gene",NA,NA,"1","Cbr-dcp-66","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005292"
"8835","WBGene00032927","I",375146,375885,740,"+","WormBase","gene",NA,NA,"1","CBG11890","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010585"
"8836","WBGene00032928","I",376006,380519,4514,"+","WormBase","gene",NA,NA,"1","Cbr-chs-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002061"
"8837","WBGene00032929","I",380742,383163,2422,"+","WormBase","gene",NA,NA,"1","CBG11892","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003571"
"8838","WBGene00032930","I",385046,385162,117,"+","WormBase","gene",NA,NA,"1","CBG11893","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8839","WBGene00032931","I",387363,388396,1034,"+","WormBase","gene",NA,NA,"1","Cbr-cey-2.2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000988"
"8840","WBGene00032932","I",388898,389011,114,"+","WormBase","gene",NA,NA,"1","CBG11895","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0020859"
"8841","WBGene00032933","I",391206,394643,3438,"+","WormBase","gene",NA,NA,"1","Cbr-gpdh-3","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005291"
"8842","WBGene00032934","I",395524,399867,4344,"-","WormBase","gene",NA,NA,"1","CBG11897","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001354"
"8843","WBGene00032935","I",413262,415375,2114,"+","WormBase","gene",NA,NA,"1","CBG11900","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000450"
"8844","WBGene00032936","I",416982,417224,243,"-","WormBase","gene",NA,NA,"1","CBG11901","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8845","WBGene00032937","I",7028254,7029444,1191,"+","WormBase","gene",NA,NA,"1","CBG11902","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010580"
"8846","WBGene00032938","I",7030054,7030341,288,"-","WormBase","gene",NA,NA,"1","CBG11903","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0020860"
"8847","WBGene00032939","I",7034330,7037794,3465,"+","WormBase","gene",NA,NA,"1","Cbr-gpb-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005281"
"8848","WBGene00032940","I",7037795,7038854,1060,"-","WormBase","gene",NA,NA,"1","CBG11905","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005282"
"8849","WBGene00032941","I",7047119,7047796,678,"+","WormBase","gene",NA,NA,"1","CBG11908","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005283"
"8850","WBGene00032942","I",7047899,7048717,819,"+","WormBase","gene",NA,NA,"1","Cbr-mif-3","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010581"
"8851","WBGene00032943","I",7049484,7049744,261,"-","WormBase","gene",NA,NA,"1","CBG11910","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000075"
"8852","WBGene00032944","I",7054596,7055178,583,"-","WormBase","gene",NA,NA,"1","CBG11911","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0016198"
"8853","WBGene00032945","I",7060555,7079437,18883,"+","WormBase","gene",NA,NA,"1","Cbr-glb-18","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005280"
"8854","WBGene00032946","I",7079438,7081464,2027,"-","WormBase","gene",NA,NA,"1","Cbr-gcsh-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001059"
"8855","WBGene00032947","I",7084482,7085633,1152,"+","WormBase","gene",NA,NA,"1","Cbr-kbrl-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002777"
"8856","WBGene00032949","I",7088730,7090889,2160,"-","WormBase","gene",NA,NA,"1","Cbr-inx-14","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010579"
"8857","WBGene00032950","I",7090740,7094257,3518,"+","WormBase","gene",NA,NA,"1","CBG11920","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000305"
"8858","WBGene00032951","I",7094322,7095284,963,"-","WormBase","gene",NA,NA,"1","Cbr-col-35","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0010578"
"8859","WBGene00032952","I",7095666,7105197,9532,"-","WormBase","gene",NA,NA,"1","Cbr-sol-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002775"
"8860","WBGene00032953","I",7111962,7112960,999,"+","WormBase","gene",NA,NA,"1","CBG11924","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8861","WBGene00032954","I",7111612,7116066,4455,"-","WormBase","gene",NA,NA,"1","CBG11925","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0020861"
"8862","WBGene00032955","I",7119870,7123452,3583,"+","WormBase","gene",NA,NA,"1","Cbr-scav-6","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005279"
"8863","WBGene00032956","I",7123453,7125692,2240,"-","WormBase","gene",NA,NA,"1","CBG11927","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003568"
"8864","WBGene00032958","I",7128750,7142299,13550,"-","WormBase","gene",NA,NA,"1","Cbr-sue-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002776"
"8865","WBGene00032961","I",7153267,7160465,7199,"-","WormBase","gene",NA,NA,"1","Cbr-unc-15","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005278"
"8866","WBGene00032962","I",7164835,7165943,1109,"-","WormBase","gene",NA,NA,"1","CBG11934","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000803"
"8867","WBGene00032963","I",7168778,7173859,5082,"-","WormBase","gene",NA,NA,"1","CBG11935","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000305"
"8868","WBGene00032964","I",7196646,7236624,39979,"+","WormBase","gene",NA,NA,"1","Cbr-unc-13","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003567"
"8869","WBGene00032965","I",7237071,7240024,2954,"+","WormBase","gene",NA,NA,"1","Cbr-spe-4","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003566"
"8870","WBGene00032966","I",7245775,7248509,2735,"+","WormBase","gene",NA,NA,"1","CBG11945","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003567"
"8871","WBGene00032967","I",7248956,7251909,2954,"+","WormBase","gene",NA,NA,"1","CBG11946","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003566"
"8872","WBGene00032968","I",7253384,7255547,2164,"+","WormBase","gene",NA,NA,"1","CBG11947","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0020862"
"8873","WBGene00032969","I",7256013,7258269,2257,"+","WormBase","gene",NA,NA,"1","CBG11948","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0018446"
"8874","WBGene00032970","I",7265121,7265636,516,"-","WormBase","gene",NA,NA,"1","CBG11949","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001540"
"8875","WBGene00032971","I",7266898,7268103,1206,"-","WormBase","gene",NA,NA,"1","CBG11950","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000049"
"8876","WBGene00032972","I",7269661,7278119,8459,"-","WormBase","gene",NA,NA,"1","Cbr-aex-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002778"
"8877","WBGene00032973","I",7279917,7290890,10974,"-","WormBase","gene",NA,NA,"1","Cbr-wdr-23","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002779"
"8878","WBGene00032974","I",7293160,7300670,7511,"-","WormBase","gene",NA,NA,"1","CBG11955","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005286"
"8879","WBGene00032975","I",7304823,7307567,2745,"+","WormBase","gene",NA,NA,"1","Cbr-prg-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001173"
"8880","WBGene00032976","I",7307788,7308444,657,"-","WormBase","gene",NA,NA,"1","CBG11958","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003570"
"8881","WBGene00032977","I",7309388,7311345,1958,"-","WormBase","gene",NA,NA,"1","Cbr-mce-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005287"
"8882","WBGene00032978","I",7312015,7312824,810,"+","WormBase","gene",NA,NA,"1","CBG11960","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005288"
"8883","WBGene00032979","I",7312934,7316369,3436,"+","WormBase","gene",NA,NA,"1","CBG11961","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0005289"
"8884","WBGene00032980","I",7317421,7319892,2472,"+","WormBase","gene",NA,NA,"1","CBG11962","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0011300"
"8885","WBGene00032981","I",7317880,7319892,2013,"-","WormBase","gene",NA,NA,"1","Cbr-mis-12","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007181"
"8886","WBGene00032982","I",7321244,7323087,1844,"+","WormBase","gene",NA,NA,"1","Cbr-inx-22","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0004129"
"8887","WBGene00032983","I",7323330,7325610,2281,"+","WormBase","gene",NA,NA,"1","Cbr-inx-21","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0013041"
"8888","WBGene00032984","I",7325635,7330183,4549,"-","WormBase","gene",NA,NA,"1","CBG11966","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007194"
"8889","WBGene00032985","I",7330468,7331885,1418,"-","WormBase","gene",NA,NA,"1","CBG11967","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007195"
"8890","WBGene00032986","I",7336920,7343065,6146,"+","WormBase","gene",NA,NA,"1","CBG11969","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007196"
"8891","WBGene00032987","I",7343415,7349600,6186,"-","WormBase","gene",NA,NA,"1","Cbr-tfbm-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0004136"
"8892","WBGene00032988","I",7337404,7343065,5662,"-","WormBase","gene",NA,NA,"1","CBG11971","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0004136"
"8893","WBGene00032989","I",7350076,7351992,1917,"-","WormBase","gene",NA,NA,"1","Cbr-guk-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007200"
"8894","WBGene00032990","I",7353638,7356545,2908,"-","WormBase","gene",NA,NA,"1","Cbr-hcp-4","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0002141"
"8895","WBGene00032991","I",7358083,7359671,1589,"+","WormBase","gene",NA,NA,"1","Cbr-pgk-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007208"
"8896","WBGene00032992","I",7359827,7360453,627,"-","WormBase","gene",NA,NA,"1","CBG11975","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0011314"
"8897","WBGene00032993","I",7360667,7361561,895,"+","WormBase","gene",NA,NA,"1","Cbr-coq-4","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0011314"
"8898","WBGene00032994","I",7362035,7363703,1669,"+","WormBase","gene",NA,NA,"1","Cbr-uba-5","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0011315"
"8899","WBGene00032995","I",7363768,7365167,1400,"-","WormBase","gene",NA,NA,"1","CBG11978","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0011318"
"8900","WBGene00032996","I",7365417,7368519,3103,"+","WormBase","gene",NA,NA,"1","Cbr-syf-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007214"
"8901","WBGene00032997","I",7368615,7374991,6377,"+","WormBase","gene",NA,NA,"1","CBG11980","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007218"
"8902","WBGene00032998","I",7373342,7373804,463,"-","WormBase","gene",NA,NA,"1","Cbr-abf-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001272"
"8903","WBGene00032999","I",7373805,7377189,3385,"-","WormBase","gene",NA,NA,"1","CBG11982","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007224"
"8904","WBGene00033000","I",7380781,7386501,5721,"+","WormBase","gene",NA,NA,"1","Cbr-acd-5","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007227"
"8905","WBGene00033001","I",7385309,7386385,1077,"-","WormBase","gene",NA,NA,"1","Cbr-col-51","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001343"
"8906","WBGene00033002","I",7386992,7388319,1328,"+","WormBase","gene",NA,NA,"1","Cbr-col-50","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0001343"
"8907","WBGene00033003","I",7393727,7397655,3929,"+","WormBase","gene",NA,NA,"1","Cbr-ccb-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007244"
"8908","WBGene00033004","I",7397644,7399413,1770,"-","WormBase","gene",NA,NA,"1","CBG11987","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000910"
"8909","WBGene00033005","I",7402241,7404953,2713,"+","WormBase","gene",NA,NA,"1","Cbr-jmjc-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007250"
"8910","WBGene00033006","I",7404952,7406425,1474,"-","WormBase","gene",NA,NA,"1","Cbr-cah-6","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007255"
"8911","WBGene00033008","I",7409094,7413048,3955,"-","WormBase","gene",NA,NA,"1","CBG11991","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0011329"
"8912","WBGene00033009","I",7414563,7416542,1980,"+","WormBase","gene",NA,NA,"1","CBG11992","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0000418"
"8913","WBGene00033010","I",7417071,7422444,5374,"-","WormBase","gene",NA,NA,"1","Cbr-larp-5","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007267"
"8914","WBGene00033011","I",7423572,7427436,3865,"+","WormBase","gene",NA,NA,"1","Cbr-sld-2","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007274"
"8915","WBGene00033012","I",7427477,7432103,4627,"-","WormBase","gene",NA,NA,"1","Cbr-inx-13","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007277"
"8916","WBGene00033013","I",7433706,7435328,1623,"-","WormBase","gene",NA,NA,"1","Cbr-inx-12","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0003062"
"8917","WBGene00033014","I",7441333,7444841,3509,"+","WormBase","gene",NA,NA,"1","Cbr-asic-1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0004150"
"8918","WBGene00033015","I",7445558,7448276,2719,"+","WormBase","gene",NA,NA,"1","CBG11998","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007282"
"8919","WBGene00033016","I",7448557,7451320,2764,"-","WormBase","gene",NA,NA,"1","Cbr-ric-19","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007285"
"8920","WBGene00033017","I",7451321,7452650,1330,"+","WormBase","gene",NA,NA,"1","CBG12001","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA,"OG0007288"
