"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_source","gene_biotype","transcript_id","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","gene_name","Orthogroup"
"14982","FL83_15153","scaffold_138",178880,180539,1660,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003610"
"14983","FL83_15154","scaffold_138",200038,205683,5646,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005391"
"14984","FL83_15155","scaffold_138",225919,226914,996,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005392"
"14985","FL83_15156","scaffold_138",228020,228491,472,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"14986","FL83_15157","scaffold_138",256291,261995,5705,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005393"
"14987","FL83_15158","scaffold_138",262341,265002,2662,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0017517"
"14988","FL83_15159","scaffold_122",3475,6331,2857,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003992"
"14989","FL83_15160","scaffold_122",7887,10771,2885,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011100"
"14990","FL83_15161","scaffold_122",13181,14983,1803,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001281"
"14991","FL83_15162","scaffold_122",18143,18756,614,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0006636"
"14992","FL83_15163","scaffold_122",26057,32791,6735,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0006635"
"14993","FL83_15164","scaffold_122",43260,51274,8015,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000070"
"14994","FL83_15165","scaffold_122",56454,57967,1514,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000620"
"14995","FL83_15166","scaffold_122",59104,60855,1752,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000873"
"14996","FL83_15167","scaffold_122",80020,84792,4773,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0006637"
"14997","FL83_15168","scaffold_122",92073,95658,3586,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0016328"
"14998","FL83_15169","scaffold_122",102376,103036,661,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022912"
"14999","FL83_15170","scaffold_122",114286,114622,337,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"15000","FL83_15171","scaffold_122",114524,117466,2943,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"15001","FL83_15172","scaffold_122",116210,117825,1616,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015750"
"15002","FL83_15173","scaffold_122",119020,119586,567,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000178"
"15003","FL83_15174","scaffold_122",121955,124170,2216,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014599"
"15004","FL83_15175","scaffold_122",128583,129035,453,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014463"
"15005","FL83_15176","scaffold_122",129292,129755,464,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0019323"
"15006","FL83_15177","scaffold_122",136337,140050,3714,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015738"
"15007","FL83_15178","scaffold_122",141621,144362,2742,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001806"
"15008","FL83_15179","scaffold_122",150735,151100,366,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003254"
"15009","FL83_15180","scaffold_122",151475,155081,3607,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001806"
"15010","FL83_15181","scaffold_122",158757,168441,9685,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000442"
"15011","FL83_15182","scaffold_122",168453,182489,14037,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000442"
"15012","FL83_15183","scaffold_122",179545,180735,1191,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"15013","FL83_15184","scaffold_122",188993,189747,755,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000465"
"15014","FL83_15185","scaffold_122",190755,191265,511,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000873"
"15015","FL83_15186","scaffold_122",193453,198160,4708,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0006638"
"15016","FL83_15187","scaffold_122",203850,207140,3291,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"15017","FL83_15188","scaffold_122",206462,207341,880,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011101"
"15018","FL83_15189","scaffold_122",207638,218214,10577,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0006639"
"15019","FL83_15190","scaffold_122",219715,222058,2344,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"15020","FL83_15191","scaffold_122",222508,224732,2225,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0006640"
"15021","FL83_15192","scaffold_122",238739,239528,790,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"15022","FL83_15193","scaffold_122",244773,246333,1561,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015664"
"15023","FL83_15194","scaffold_122",248793,250314,1522,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000778"
"15024","FL83_15195","scaffold_122",256903,257142,240,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000778"
"15025","FL83_15196","scaffold_122",260918,263610,2693,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"15026","FL83_15197","scaffold_140",22783,23252,470,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"15027","FL83_15198","scaffold_140",54475,55335,861,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000420"
"15028","FL83_15199","scaffold_140",62817,66446,3630,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000420"
"15029","FL83_15200","scaffold_140",78599,80308,1710,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015784"
"15030","FL83_15201","scaffold_140",93507,95427,1921,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014497"
"15031","FL83_15202","scaffold_140",99700,101002,1303,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015784"
"15032","FL83_15203","scaffold_140",106502,110768,4267,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014497"
"15033","FL83_15204","scaffold_140",111383,122500,11118,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015781"
"15034","FL83_15205","scaffold_140",122739,124247,1509,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0017678"
"15035","FL83_15206","scaffold_140",124497,132325,7829,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0017678"
"15036","FL83_15207","scaffold_140",131560,174776,43217,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004291"
"15037","FL83_15208","scaffold_140",145752,148463,2712,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"15038","FL83_15209","scaffold_140",166848,167967,1120,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000506"
"15039","FL83_15210","scaffold_140",169873,172018,2146,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"15040","FL83_15211","scaffold_140",175747,178230,2484,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"15041","FL83_15212","scaffold_140",176930,180678,3749,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002414"
"15042","FL83_15213","scaffold_140",186265,186899,635,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001321"
"15043","FL83_15214","scaffold_140",187059,187319,261,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"15044","FL83_15215","scaffold_140",187619,193208,5590,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000320"
"15045","FL83_15216","scaffold_140",207380,207699,320,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"15046","FL83_15217","scaffold_140",211507,217772,6266,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002922"
"15047","FL83_15218","scaffold_140",220014,222236,2223,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0023003"
"15048","FL83_15219","scaffold_140",223203,240463,17261,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007786"
"15049","FL83_15220","scaffold_140",225862,228204,2343,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"15050","FL83_15221","scaffold_140",240903,242284,1382,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000850"
"15051","FL83_15222","scaffold_140",244982,246121,1140,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004292"
"15052","FL83_15223","scaffold_140",247206,250527,3322,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012659"
"15053","FL83_15224","scaffold_140",250777,252211,1435,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013694"
"15054","FL83_15225","scaffold_140",252762,253706,945,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000698"
"15055","FL83_15226","scaffold_124",21,368,348,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005079"
"15056","FL83_15227","scaffold_124",2160,3920,1761,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010534"
"15057","FL83_15228","scaffold_124",6988,8084,1097,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015199"
"15058","FL83_15229","scaffold_124",8567,10426,1860,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001689"
"15059","FL83_15230","scaffold_124",12204,16443,4240,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000564"
"15060","FL83_15231","scaffold_124",16680,17738,1059,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022914"
"15061","FL83_15232","scaffold_124",18690,20391,1702,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002323"
"15062","FL83_15233","scaffold_124",24276,26235,1960,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003528"
"15063","FL83_15234","scaffold_124",26407,27786,1380,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005113"
"15064","FL83_15235","scaffold_124",30201,31054,854,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010524"
"15065","FL83_15236","scaffold_124",31080,32414,1335,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005121"
"15066","FL83_15237","scaffold_124",36185,40897,4713,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005120"
"15067","FL83_15238","scaffold_124",37767,39266,1500,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000223"
"15068","FL83_15239","scaffold_124",41434,44424,2991,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001450"
"15069","FL83_15240","scaffold_124",46864,48548,1685,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005116"
"15070","FL83_15241","scaffold_124",48985,50725,1741,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005115"
"15071","FL83_15242","scaffold_124",50822,53876,3055,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005114"
"15072","FL83_15243","scaffold_124",53989,55753,1765,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005122"
"15073","FL83_15244","scaffold_124",56399,70261,13863,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000155"
"15074","FL83_15245","scaffold_124",72461,75618,3158,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002330"
"15075","FL83_15246","scaffold_124",74142,74966,825,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022915"
"15076","FL83_15247","scaffold_124",77406,79467,2062,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000115"
"15077","FL83_15248","scaffold_124",78812,86778,7967,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000261"
"15078","FL83_15249","scaffold_124",88536,89571,1036,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013986"
"15079","FL83_15250","scaffold_124",95397,97351,1955,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001916"
"15080","FL83_15251","scaffold_124",102838,104186,1349,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007278"
"15081","FL83_15252","scaffold_124",105936,108916,2981,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007276"
"15082","FL83_15253","scaffold_124",107245,108503,1259,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002474"
"15083","FL83_15254","scaffold_124",109477,110241,765,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011316"
"15084","FL83_15255","scaffold_124",110466,111246,781,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022916"
"15085","FL83_15256","scaffold_124",117077,119790,2714,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013985"
"15086","FL83_15257","scaffold_124",120727,122667,1941,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013984"
"15087","FL83_15258","scaffold_124",125728,128960,3233,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0011336"
"15088","FL83_15259","scaffold_124",136493,140329,3837,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0007275"
"15089","FL83_15260","scaffold_124",141837,143039,1203,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005191"
"15090","FL83_15261","scaffold_124",143249,143709,461,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"15091","FL83_15262","scaffold_124",144124,152289,8166,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000279"
"15092","FL83_15263","scaffold_124",158682,160741,2060,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0010554"
"15093","FL83_15264","scaffold_124",161649,165520,3872,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005192"
"15094","FL83_15265","scaffold_124",174542,179231,4690,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003549"
"15095","FL83_15266","scaffold_124",177944,178699,756,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000735"
"15096","FL83_15267","scaffold_124",179736,180798,1063,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003550"
"15097","FL83_15268","scaffold_124",181198,183424,2227,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005193"
"15098","FL83_15269","scaffold_124",183615,185076,1462,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002332"
"15099","FL83_15270","scaffold_124",185409,188063,2655,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003551"
"15100","FL83_15271","scaffold_124",188355,189803,1449,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001581"
"15101","FL83_15272","scaffold_124",190373,192049,1677,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0017451"
"15102","FL83_15273","scaffold_124",193531,196645,3115,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005190"
"15103","FL83_15274","scaffold_124",197125,199559,2435,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002331"
"15104","FL83_15275","scaffold_124",199697,200602,906,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0017397"
"15105","FL83_15276","scaffold_124",200733,201355,623,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001058"
"15106","FL83_15277","scaffold_124",202923,207866,4944,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000764"
"15107","FL83_15278","scaffold_124",208739,210006,1268,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005189"
"15108","FL83_15279","scaffold_124",210130,211313,1184,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002760"
"15109","FL83_15280","scaffold_124",219634,233347,13714,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002761"
"15110","FL83_15281","scaffold_124",234833,235810,978,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000540"
"15111","FL83_15282","scaffold_124",236018,236464,447,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000540"
"15112","FL83_15283","scaffold_124",239616,241671,2056,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003013"
"15113","FL83_15284","scaffold_124",242151,244255,2105,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003012"
"15114","FL83_15285","scaffold_124",245908,248983,3076,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003237"
"15115","FL83_15286","scaffold_124",249124,249420,297,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"15116","FL83_15287","scaffold_124",250491,251947,1457,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003012"
"15117","FL83_15288","scaffold_124",254297,256621,2325,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003013"
"15118","FL83_15289","scaffold_124",259349,261593,2245,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022917"
"15119","FL83_15290","scaffold_127",4,953,950,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022931"
"15120","FL83_15291","scaffold_127",6908,7159,252,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0022932"
"15121","FL83_15292","scaffold_127",11777,13740,1964,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000483"
"15122","FL83_15293","scaffold_127",18506,19577,1072,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015754"
"15123","FL83_15294","scaffold_127",24308,26337,2030,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000483"
"15124","FL83_15295","scaffold_127",29577,31637,2061,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0005032"
"15125","FL83_15296","scaffold_127",34618,36597,1980,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012864"
"15126","FL83_15297","scaffold_127",40616,43106,2491,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"15127","FL83_15298","scaffold_127",46310,46820,511,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"15128","FL83_15299","scaffold_127",47200,47577,378,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"15129","FL83_15300","scaffold_127",48600,49355,756,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
