"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_source","gene_biotype","transcript_id","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","gene_name","Orthogroup"
"10605","Csp11.Scaffold629.g13298","Scaffold629",20530318,20532197,1880,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004734"
"10606","Csp11.Scaffold629.g13299","Scaffold629",20533935,20534658,724,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000704"
"10607","Csp11.Scaffold629.g13300","Scaffold629",20535025,20535729,705,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000704"
"10608","Csp11.Scaffold629.g13301","Scaffold629",20536329,20538375,2047,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013321"
"10609","Csp11.Scaffold629.g13302","Scaffold629",20538655,20541926,3272,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009383"
"10610","Csp11.Scaffold629.g13303","Scaffold629",20542818,20543451,634,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"10611","Csp11.Scaffold629.g13304","Scaffold629",20543652,20544142,491,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004738"
"10612","Csp11.Scaffold629.g13305","Scaffold629",20544463,20545770,1308,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009385"
"10613","Csp11.Scaffold629.g13306","Scaffold629",20546157,20546847,691,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0006658"
"10614","Csp11.Scaffold629.g13307","Scaffold629",20549038,20554286,5249,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009472"
"10615","Csp11.Scaffold629.g13308","Scaffold629",20554580,20555620,1041,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009476"
"10616","Csp11.Scaffold629.g13309","Scaffold629",20556413,20558765,2353,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002425"
"10617","Csp11.Scaffold629.g13310","Scaffold629",20559086,20559951,866,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003763"
"10618","Csp11.Scaffold629.g13311","Scaffold629",20560340,20561479,1140,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004756"
"10619","Csp11.Scaffold629.g13312","Scaffold629",20564818,20571346,6529,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014123"
"10620","Csp11.Scaffold629.g13313","Scaffold629",20572083,20575681,3599,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004646"
"10621","Csp11.Scaffold629.g13314","Scaffold629",20576221,20576427,207,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004646"
"10622","Csp11.Scaffold629.g13315","Scaffold629",20579610,20580976,1367,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003847"
"10623","Csp11.Scaffold629.g13316","Scaffold629",20581732,20584299,2568,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009063"
"10624","Csp11.Scaffold629.g13317","Scaffold629",20585925,20586935,1011,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"10625","Csp11.Scaffold629.g13318","Scaffold629",20588187,20588761,575,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009064"
"10626","Csp11.Scaffold629.g13319","Scaffold629",20591862,20593968,2107,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009066"
"10627","Csp11.Scaffold629.g13320","Scaffold629",20594701,20595445,745,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0023313"
"10628","Csp11.Scaffold629.g13321","Scaffold629",20597052,20599127,2076,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012125"
"10629","Csp11.Scaffold629.g13322","Scaffold629",20599969,20600857,889,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001017"
"10630","Csp11.Scaffold629.g13323","Scaffold629",20603869,20605459,1591,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009413"
"10631","Csp11.Scaffold629.g13324","Scaffold629",20605690,20607436,1747,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009417"
"10632","Csp11.Scaffold629.g13325","Scaffold629",20621567,20624825,3259,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009067"
"10633","Csp11.Scaffold629.g13326","Scaffold629",20626490,20629629,3140,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004647"
"10634","Csp11.Scaffold629.g13327","Scaffold629",20636307,20638564,2258,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004648"
"10635","Csp11.Scaffold629.g13328","Scaffold629",20638696,20639403,708,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004648"
"10636","Csp11.Scaffold629.g13329","Scaffold629",20647550,20649387,1838,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009068"
"10637","Csp11.Scaffold629.g13330","Scaffold629",20650122,20653057,2936,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009069"
"10638","Csp11.Scaffold629.g13331","Scaffold629",20653113,20659800,6688,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009070"
"10639","Csp11.Scaffold629.g13332","Scaffold629",20660532,20662644,2113,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012013"
"10640","Csp11.Scaffold629.g13333","Scaffold629",20664125,20664358,234,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"10641","Csp11.Scaffold629.g13334","Scaffold629",20670871,20672163,1293,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000203"
"10642","Csp11.Scaffold629.g13335","Scaffold629",20673732,20674034,303,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0024347"
"10643","Csp11.Scaffold629.g13336","Scaffold629",20675124,20676205,1082,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000203"
"10644","Csp11.Scaffold629.g13337","Scaffold629",20676596,20678101,1506,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0024347"
"10645","Csp11.Scaffold629.g13338","Scaffold629",20680783,20681483,701,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0016625"
"10646","Csp11.Scaffold629.g13339","Scaffold629",20682162,20683040,879,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009072"
"10647","Csp11.Scaffold629.g13340","Scaffold629",20684164,20684397,234,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"10648","Csp11.Scaffold629.g13341","Scaffold629",20690747,20692869,2123,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004649"
"10649","Csp11.Scaffold629.g13342","Scaffold629",20693154,20699772,6619,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009073"
"10650","Csp11.Scaffold629.g13343","Scaffold629",20701636,20704748,3113,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012014"
"10651","Csp11.Scaffold629.g13344","Scaffold629",20707508,20708581,1074,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012015"
"10652","Csp11.Scaffold629.g13345","Scaffold629",20718121,20729150,11030,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009075"
"10653","Csp11.Scaffold629.g13346","Scaffold629",20730677,20731715,1039,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014125"
"10654","Csp11.Scaffold629.g13347","Scaffold629",20736106,20743224,7119,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000742"
"10655","Csp11.Scaffold629.g13348","Scaffold629",20744179,20747462,3284,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009076"
"10656","Csp11.Scaffold629.g13349","Scaffold629",20748188,20750545,2358,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009077"
"10657","Csp11.Scaffold629.g13350","Scaffold629",20753507,20753786,280,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"10658","Csp11.Scaffold629.g13351","Scaffold629",20754332,20756215,1884,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004650"
"10659","Csp11.Scaffold629.g13352","Scaffold629",20759459,20765193,5735,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001381"
"10660","Csp11.Scaffold629.g13353","Scaffold629",20771431,20772808,1378,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009078"
"10661","Csp11.Scaffold629.g13354","Scaffold629",20773120,20776223,3104,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004651"
"10662","Csp11.Scaffold629.g13355","Scaffold629",20780824,20784084,3261,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012630"
"10663","Csp11.Scaffold629.g13356","Scaffold629",20785150,20785753,604,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001746"
"10664","Csp11.Scaffold629.g13357","Scaffold629",20787177,20789414,2238,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001746"
"10665","Csp11.Scaffold629.g13358","Scaffold629",20794248,20795226,979,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013707"
"10666","Csp11.Scaffold629.g13359","Scaffold629",20796353,20796571,219,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0013131"
"10667","Csp11.Scaffold629.g13360","Scaffold629",20802439,20804141,1703,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012017"
"10668","Csp11.Scaffold629.g13361","Scaffold629",20804871,20806799,1929,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003316"
"10669","Csp11.Scaffold629.g13362","Scaffold629",20808862,20809411,550,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009079"
"10670","Csp11.Scaffold629.g13363","Scaffold629",20817996,20819982,1987,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003317"
"10671","Csp11.Scaffold629.g13364","Scaffold629",20826133,20827647,1515,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004652"
"10672","Csp11.Scaffold629.g13365","Scaffold629",20828232,20829957,1726,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004652"
"10673","Csp11.Scaffold629.g13366","Scaffold629",20835209,20837405,2197,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009080"
"10674","Csp11.Scaffold629.g13367","Scaffold629",20837923,20839275,1353,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009081"
"10675","Csp11.Scaffold629.g13368","Scaffold629",20842343,20842897,555,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"10676","Csp11.Scaffold629.g13369","Scaffold629",20847211,20848373,1163,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009082"
"10677","Csp11.Scaffold629.g13370","Scaffold629",20853572,20854845,1274,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009083"
"10678","Csp11.Scaffold629.g13371","Scaffold629",20856066,20857586,1521,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009084"
"10679","Csp11.Scaffold629.g13372","Scaffold629",20858089,20858343,255,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012018"
"10680","Csp11.Scaffold629.g13373","Scaffold629",20858499,20858830,332,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"10681","Csp11.Scaffold629.g13374","Scaffold629",20859129,20859515,387,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014126"
"10682","Csp11.Scaffold629.g13375","Scaffold629",20860766,20862535,1770,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009085"
"10683","Csp11.Scaffold629.g13376","Scaffold629",20866990,20869511,2522,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009086"
"10684","Csp11.Scaffold629.g13377","Scaffold629",20869745,20870535,791,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009087"
"10685","Csp11.Scaffold629.g13378","Scaffold629",20871088,20871575,488,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"10686","Csp11.Scaffold629.g13379","Scaffold629",20875724,20878013,2290,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003318"
"10687","Csp11.Scaffold629.g13380","Scaffold629",20878603,20880702,2100,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009088"
"10688","Csp11.Scaffold629.g13381","Scaffold629",20884828,20885902,1075,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"10689","Csp11.Scaffold629.g13382","Scaffold629",20888377,20893144,4768,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009089"
"10690","Csp11.Scaffold629.g13383","Scaffold629",20893386,20893805,420,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0018760"
"10691","Csp11.Scaffold629.g13384","Scaffold629",20895118,20895553,436,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0018760"
"10692","Csp11.Scaffold629.g13385","Scaffold629",20896089,20896637,549,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000162"
"10693","Csp11.Scaffold629.g13386","Scaffold629",20897385,20898249,865,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009367"
"10694","Csp11.Scaffold629.g13387","Scaffold629",20898607,20899567,961,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0000158"
"10695","Csp11.Scaffold629.g13388","Scaffold629",20901473,20902944,1472,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009368"
"10696","Csp11.Scaffold629.g13389","Scaffold629",20914067,20918859,4793,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009369"
"10697","Csp11.Scaffold629.g13390","Scaffold629",20921521,20923528,2008,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009370"
"10698","Csp11.Scaffold629.g13391","Scaffold629",20925274,20925619,346,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"10699","Csp11.Scaffold629.g13392","Scaffold629",20934337,20939376,5040,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004733"
"10700","Csp11.Scaffold629.g13393","Scaffold629",20944579,20945986,1408,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009372"
"10701","Csp11.Scaffold629.g13394","Scaffold629",20946981,20947292,312,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009373"
"10702","Csp11.Scaffold629.g13395","Scaffold629",20952801,20954727,1927,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009374"
"10703","Csp11.Scaffold629.g13396","Scaffold629",20955527,20956181,655,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012107"
"10704","Csp11.Scaffold629.g13397","Scaffold629",20958424,20960843,2420,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"10705","Csp11.Scaffold629.g13398","Scaffold629",20961573,20962705,1133,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002485"
"10706","Csp11.Scaffold629.g13399","Scaffold629",20964380,20965501,1122,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"10707","Csp11.Scaffold629.g13400","Scaffold629",20973306,20975508,2203,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0002220"
"10708","Csp11.Scaffold629.g13401","Scaffold629",20976631,20977041,411,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001257"
"10709","Csp11.Scaffold629.g13402","Scaffold629",20982499,20983560,1062,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014147"
"10710","Csp11.Scaffold629.g13403","Scaffold629",20984930,20988524,3595,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0003347"
"10711","Csp11.Scaffold629.g13404","Scaffold629",20990806,20991244,439,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009375"
"10712","Csp11.Scaffold629.g13405","Scaffold629",20992570,20994362,1793,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004735"
"10713","Csp11.Scaffold629.g13406","Scaffold629",20995007,20999742,4736,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004736"
"10714","Csp11.Scaffold629.g13407","Scaffold629",21006509,21007419,911,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012108"
"10715","Csp11.Scaffold629.g13408","Scaffold629",21007654,21012386,4733,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012109"
"10716","Csp11.Scaffold629.g13409","Scaffold629",21015480,21016982,1503,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009376"
"10717","Csp11.Scaffold629.g13410","Scaffold629",21017815,21020456,2642,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012110"
"10718","Csp11.Scaffold629.g13411","Scaffold629",21020724,21022032,1309,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009377"
"10719","Csp11.Scaffold629.g13412","Scaffold629",21023574,21024230,657,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0014399"
"10720","Csp11.Scaffold629.g13413","Scaffold629",21024812,21025929,1118,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012111"
"10721","Csp11.Scaffold629.g13414","Scaffold629",21029787,21030062,276,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001998"
"10722","Csp11.Scaffold629.g13415","Scaffold629",21031287,21031544,258,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"10723","Csp11.Scaffold629.g13416","Scaffold629",21032019,21032234,216,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"10724","Csp11.Scaffold629.g13417","Scaffold629",21032710,21034409,1700,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001991"
"10725","Csp11.Scaffold629.g13418","Scaffold629",21042576,21043650,1075,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009378"
"10726","Csp11.Scaffold629.g13419","Scaffold629",21044234,21046092,1859,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001752"
"10727","Csp11.Scaffold629.g13420","Scaffold629",21046746,21047485,740,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001400"
"10728","Csp11.Scaffold629.g13421","Scaffold629",21048268,21048950,683,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0001338"
"10729","Csp11.Scaffold629.g13422","Scaffold629",21049358,21049606,249,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"10730","Csp11.Scaffold629.g13423","Scaffold629",21050541,21050846,306,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,NA
"10731","Csp11.Scaffold629.g13424","Scaffold629",21053489,21058514,5026,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009379"
"10732","Csp11.Scaffold629.g13425","Scaffold629",21060325,21062912,2588,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009380"
"10733","Csp11.Scaffold629.g13426","Scaffold629",21068952,21071364,2413,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009381"
"10734","Csp11.Scaffold629.g13427","Scaffold629",21073069,21076257,3189,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0004737"
"10735","Csp11.Scaffold629.g13428","Scaffold629",21077037,21080282,3246,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0009392"
"10736","Csp11.Scaffold629.g13429","Scaffold629",21082382,21082759,378,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0012119"
"10737","Csp11.Scaffold629.g13430","Scaffold629",21088156,21091416,3261,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA,"OG0015377"
