,seq_id,seqnames,type,start,end,width,strand,gene_id,gene_biotype,Orthogroup
2369,elegans_X,X,gene,13552339,13556166,3828,-,WBGene00010970,protein_coding,OG0009177
2370,elegans_V,V,gene,14508249,14509655,1407,+,WBGene00010976,protein_coding,OG0005603
2371,elegans_V,V,gene,14483160,14484341,1182,+,WBGene00010977,protein_coding,OG0005604
2372,elegans_V,V,gene,14511634,14518110,6477,-,WBGene00010979,protein_coding,OG0005606
2373,elegans_X,X,gene,15435665,15440794,5130,-,WBGene00010983,protein_coding,OG0008314
2374,elegans_X,X,gene,15446722,15450391,3670,+,WBGene00010985,protein_coding,OG0008313
2375,elegans_X,X,gene,15466300,15470802,4503,+,WBGene00010986,protein_coding,OG0008312
2376,elegans_II,II,gene,10947559,10949263,1705,+,WBGene00010991,protein_coding,OG0006816
2377,elegans_V,V,gene,12308725,12310356,1632,-,WBGene00011014,protein_coding,OG0006987
2378,elegans_V,V,gene,12318381,12320236,1856,+,WBGene00011015,protein_coding,OG0006986
2379,elegans_I,I,gene,12162392,12163703,1312,-,WBGene00011026,protein_coding,OG0008241
2380,elegans_I,I,gene,12168175,12177782,9608,-,WBGene00011028,protein_coding,OG0008251
2381,elegans_I,I,gene,12181054,12183254,2201,-,WBGene00011029,protein_coding,OG0008250
2382,elegans_I,I,gene,12183688,12189008,5321,+,WBGene00011030,protein_coding,OG0008249
2383,elegans_I,I,gene,8598658,8600875,2218,+,WBGene00011032,protein_coding,OG0008208
2384,elegans_II,II,gene,10192507,10193993,1487,+,WBGene00011041,protein_coding,OG0005764
2385,elegans_I,I,gene,7246904,7248689,1786,-,WBGene00011064,protein_coding,OG0005266
2386,elegans_II,II,gene,10793595,10796294,2700,-,WBGene00011068,protein_coding,OG0010170
2387,elegans_II,II,gene,10787312,10787920,609,+,WBGene00011072,protein_coding,OG0010169
2388,elegans_X,X,gene,10744355,10746488,2134,-,WBGene00011073,protein_coding,OG0006539
2389,elegans_X,X,gene,10751646,10757708,6063,-,WBGene00011075,protein_coding,OG0006538
2390,elegans_X,X,gene,9877417,9881501,4085,+,WBGene00011081,protein_coding,OG0009331
2391,elegans_V,V,gene,12068724,12070519,1796,-,WBGene00011089,protein_coding,OG0010063
2392,elegans_V,V,gene,12087234,12088931,1698,+,WBGene00011095,protein_coding,OG0010068
2393,elegans_X,X,gene,10339217,10341161,1945,-,WBGene00011102,protein_coding,OG0006567
2394,elegans_X,X,gene,10333858,10338200,4343,-,WBGene00011104,protein_coding,OG0006568
2395,elegans_X,X,gene,10330539,10333351,2813,-,WBGene00011105,protein_coding,OG0006569
2396,elegans_X,X,gene,10317722,10321857,4136,+,WBGene00011107,protein_coding,OG0006570
2397,elegans_X,X,gene,10341732,10355750,14019,-,WBGene00011108,protein_coding,OG0006566
2398,elegans_III,III,gene,4408551,4412217,3667,+,WBGene00011109,protein_coding,OG0006720
2399,elegans_III,III,gene,4404786,4406285,1500,+,WBGene00011111,protein_coding,OG0006721
2400,elegans_III,III,gene,4394796,4396617,1822,+,WBGene00011112,protein_coding,OG0006722
2401,elegans_III,III,gene,4414728,4415235,508,-,WBGene00011117,protein_coding,OG0006723
2402,elegans_III,III,gene,4413457,4414748,1292,+,WBGene00011119,protein_coding,OG0006719
2403,elegans_IV,IV,gene,11179645,11183008,3364,+,WBGene00011122,protein_coding,OG0005944
2404,elegans_IV,IV,gene,11184291,11186012,1722,+,WBGene00011123,protein_coding,OG0005943
2405,elegans_V,V,gene,14712616,14714070,1455,+,WBGene00011136,protein_coding,OG0006998
2406,elegans_V,V,gene,14723320,14724766,1447,+,WBGene00011137,protein_coding,OG0007000
2407,elegans_X,X,gene,11118959,11121005,2047,-,WBGene00011139,protein_coding,OG0006507
2408,elegans_X,X,gene,11116107,11116823,717,-,WBGene00011141,protein_coding,OG0006508
2409,elegans_III,III,gene,8966054,8967727,1674,-,WBGene00011142,protein_coding,OG0008817
2410,elegans_III,III,gene,8967967,8969658,1692,+,WBGene00011143,protein_coding,OG0008818
2411,elegans_III,III,gene,8974126,8975061,936,+,WBGene00011145,protein_coding,OG0008819
2412,elegans_X,X,gene,12638456,12640559,2104,-,WBGene00011154,protein_coding,OG0007700
2413,elegans_IV,IV,gene,10295431,10302303,6873,-,WBGene00011175,protein_coding,OG0009759
2414,elegans_IV,IV,gene,10621744,10628829,7086,-,WBGene00011182,protein_coding,OG0009748
2415,elegans_IV,IV,gene,10608575,10609852,1278,+,WBGene00011183,protein_coding,OG0009750
2416,elegans_V,V,gene,13961245,13961977,733,-,WBGene00011193,protein_coding,OG0010251
2417,elegans_III,III,gene,4291543,4294253,2711,-,WBGene00011201,protein_coding,OG0005837
2418,elegans_III,III,gene,4294812,4296599,1788,+,WBGene00011203,protein_coding,OG0005840
2419,elegans_III,III,gene,4301620,4302393,774,-,WBGene00011205,protein_coding,OG0005842
2420,elegans_III,III,gene,9776623,9778850,2228,+,WBGene00011216,protein_coding,OG0006758
2421,elegans_III,III,gene,9785944,9789657,3714,-,WBGene00011217,protein_coding,OG0006754
2422,elegans_III,III,gene,9783006,9786048,3043,+,WBGene00011218,protein_coding,OG0006756
2423,elegans_III,III,gene,9963119,9973865,10747,-,WBGene00011221,protein_coding,OG0008742
2424,elegans_IV,IV,gene,10388505,10393294,4790,+,WBGene00011222,protein_coding,OG0009792
2425,elegans_IV,IV,gene,10394591,10394958,368,-,WBGene00011223,protein_coding,OG0009791
2426,elegans_IV,IV,gene,10408703,10409477,775,-,WBGene00011224,protein_coding,OG0009789
2427,elegans_IV,IV,gene,10409985,10413928,3944,-,WBGene00011225,protein_coding,OG0009788
2428,elegans_X,X,gene,16184369,16185722,1354,+,WBGene00011227,protein_coding,OG0009079
2429,elegans_I,I,gene,7857756,7859417,1662,-,WBGene00011230,protein_coding,OG0005212
2430,elegans_I,I,gene,7866136,7872100,5965,+,WBGene00011232,protein_coding,OG0005203
2431,elegans_I,I,gene,7872092,7875554,3463,-,WBGene00011235,protein_coding,OG0005202
2432,elegans_IV,IV,gene,10358142,10360219,2078,+,WBGene00011237,protein_coding,OG0009764
2433,elegans_IV,IV,gene,10360636,10363339,2704,+,WBGene00011238,protein_coding,OG0009766
2434,elegans_V,V,gene,12728631,12729417,787,+,WBGene00011247,protein_coding,OG0007319
2435,elegans_V,V,gene,14610713,14612222,1510,-,WBGene00011253,protein_coding,OG0007859
2436,elegans_X,X,gene,13217102,13219017,1916,+,WBGene00011255,protein_coding,OG0008270
2437,elegans_IV,IV,gene,10825870,10828149,2280,-,WBGene00011257,protein_coding,OG0009732
2438,elegans_V,V,gene,11860675,11862289,1615,+,WBGene00011263,protein_coding,OG0009995
2439,elegans_V,V,gene,11866438,11868242,1805,-,WBGene00011265,protein_coding,OG0009997
2440,elegans_III,III,gene,10832936,10839451,6516,+,WBGene00011269,protein_coding,OG0008185
2441,elegans_II,II,gene,9967277,9968049,773,-,WBGene00011273,protein_coding,OG0005442
2442,elegans_II,II,gene,9969620,9970488,869,-,WBGene00011274,protein_coding,OG0010113
2443,elegans_II,II,gene,9968673,9969630,958,+,WBGene00011275,protein_coding,OG0010116
2444,elegans_II,II,gene,9971035,9975125,4091,-,WBGene00011276,protein_coding,OG0010112
2445,elegans_III,III,gene,4188160,4189290,1131,+,WBGene00011278,protein_coding,OG0005922
2446,elegans_III,III,gene,4202253,4204222,1970,-,WBGene00011280,protein_coding,OG0005904
2447,elegans_III,III,gene,4204429,4205813,1385,+,WBGene00011281,protein_coding,OG0005901
2448,elegans_V,V,gene,12891523,12895872,4350,-,WBGene00011283,protein_coding,OG0009299
2449,elegans_V,V,gene,12882033,12885960,3928,-,WBGene00011287,protein_coding,OG0009298
2450,elegans_IV,IV,gene,10691980,10695303,3324,-,WBGene00011291,protein_coding,OG0009743
2451,elegans_IV,IV,gene,10695306,10697072,1767,-,WBGene00011292,protein_coding,OG0009742
2452,elegans_IV,IV,gene,10709548,10711794,2247,-,WBGene00011296,protein_coding,OG0009741
2453,elegans_III,III,gene,9051596,9053790,2195,-,WBGene00011300,protein_coding,OG0008813
2454,elegans_II,II,gene,10542421,10555044,12624,-,WBGene00011304,protein_coding,OG0005851
2455,elegans_V,V,gene,12966003,12967210,1208,-,WBGene00011306,protein_coding,OG0007382
2456,elegans_V,V,gene,12971110,12973281,2172,+,WBGene00011308,protein_coding,OG0007381
2457,elegans_X,X,gene,16314922,16317729,2808,-,WBGene00011310,protein_coding,OG0009078
2458,elegans_II,II,gene,8716828,8721689,4862,+,WBGene00011311,protein_coding,OG0007630
2459,elegans_II,II,gene,8722474,8725522,3049,+,WBGene00011312,protein_coding,OG0007631
2460,elegans_II,II,gene,8725533,8726800,1268,-,WBGene00011314,protein_coding,OG0007632
2461,elegans_X,X,gene,10719548,10722054,2507,-,WBGene00011315,protein_coding,OG0006540
2462,elegans_V,V,gene,14987547,14991126,3580,-,WBGene00011318,protein_coding,OG0007009
2463,elegans_V,V,gene,13705967,13707395,1429,-,WBGene00011327,protein_coding,OG0007307
2464,elegans_V,V,gene,13704271,13711091,6821,+,WBGene00011328,protein_coding,OG0007306
2465,elegans_V,V,gene,13712990,13715273,2284,-,WBGene00011329,protein_coding,OG0007305
2466,elegans_II,II,gene,10206725,10209261,2537,+,WBGene00011331,protein_coding,OG0005762
2467,elegans_II,II,gene,10231272,10236100,4829,+,WBGene00011335,protein_coding,OG0005771
2468,elegans_I,I,gene,8275665,8288124,12460,-,WBGene00011344,protein_coding,OG0005444
2469,elegans_I,I,gene,8281969,8284477,2509,+,WBGene00011345,protein_coding,OG0005445
2470,elegans_II,II,gene,7879616,7880505,890,+,WBGene00011351,protein_coding,OG0007581
2471,elegans_III,III,gene,9247525,9248618,1094,+,WBGene00011365,protein_coding,OG0008795
2472,elegans_III,III,gene,4020037,4021883,1847,+,WBGene00011367,protein_coding,OG0005987
2473,elegans_III,III,gene,4022166,4025661,3496,+,WBGene00011368,protein_coding,OG0005986
2474,elegans_IV,IV,gene,17399755,17402462,2708,+,WBGene00011371,protein_coding,OG0005496
2475,elegans_IV,IV,gene,17408230,17417823,9594,-,WBGene00011372,protein_coding,OG0005498
2476,elegans_IV,IV,gene,17386763,17387492,730,-,WBGene00011374,protein_coding,OG0005495
2477,elegans_V,V,gene,11342233,11344725,2493,+,WBGene00011383,protein_coding,OG0005138
2478,elegans_V,V,gene,20838080,20838768,689,+,WBGene00011391,protein_coding,OG0005589
2479,elegans_V,V,gene,20827715,20828881,1167,-,WBGene00011392,protein_coding,OG0005578
2480,elegans_V,V,gene,20816570,20820330,3761,-,WBGene00011393,protein_coding,OG0005647
2481,elegans_III,III,gene,13389395,13390862,1468,+,WBGene00011399,protein_coding,OG0006709
2482,elegans_III,III,gene,13386150,13388359,2210,+,WBGene00011400,protein_coding,OG0006708
2483,elegans_V,V,gene,11311422,11313445,2024,+,WBGene00011404,protein_coding,OG0005134
2484,elegans_III,III,gene,4689280,4692171,2892,+,WBGene00011407,protein_coding,OG0008383
2485,elegans_III,III,gene,4692098,4693307,1210,-,WBGene00011408,protein_coding,OG0008382
2486,elegans_III,III,gene,4695357,4698014,2658,+,WBGene00011409,protein_coding,OG0008380
2487,elegans_III,III,gene,4693995,4695270,1276,+,WBGene00011410,protein_coding,OG0008381
2488,elegans_IV,IV,gene,10056591,10062849,6259,-,WBGene00011423,protein_coding,OG0008014
2489,elegans_V,V,gene,11064954,11065613,660,-,WBGene00011428,protein_coding,OG0007141
2490,elegans_V,V,gene,11757658,11758866,1209,+,WBGene00011437,protein_coding,OG0009911
2491,elegans_V,V,gene,11758935,11760580,1646,+,WBGene00011438,protein_coding,OG0009920
2492,elegans_X,X,gene,11659510,11661660,2151,-,WBGene00011440,protein_coding,OG0006458
2493,elegans_X,X,gene,11653606,11656569,2964,-,WBGene00011441,protein_coding,OG0006459
2494,elegans_X,X,gene,11648188,11650851,2664,-,WBGene00011443,protein_coding,OG0006460
2495,elegans_X,X,gene,11677507,11680980,3474,-,WBGene00011445,protein_coding,OG0006456
2496,elegans_X,X,gene,11674416,11677523,3108,+,WBGene00011447,protein_coding,OG0006457
2497,elegans_X,X,gene,10787503,10789700,2198,+,WBGene00011460,protein_coding,OG0006537
2498,elegans_X,X,gene,10789611,10792535,2925,-,WBGene00011462,protein_coding,OG0006536
2499,elegans_X,X,gene,10792898,10794747,1850,-,WBGene00011463,protein_coding,OG0006535
2500,elegans_II,II,gene,11255836,11258503,2668,+,WBGene00011465,protein_coding,OG0007990
2501,elegans_II,II,gene,8173680,8174866,1187,+,WBGene00011466,protein_coding,OG0007935
2502,elegans_II,II,gene,8168615,8170474,1860,-,WBGene00011473,protein_coding,OG0009441
2503,elegans_III,III,gene,13563346,13564937,1592,-,WBGene00011474,protein_coding,OG0008875
2504,elegans_III,III,gene,13566874,13570447,3574,-,WBGene00011476,protein_coding,OG0008876
2505,elegans_IV,IV,gene,11112941,11116755,3815,+,WBGene00011479,protein_coding,OG0005950
2506,elegans_I,I,gene,9620227,9622377,2151,+,WBGene00011488,protein_coding,OG0005905
2507,elegans_III,III,gene,9739094,9743339,4246,-,WBGene00011498,protein_coding,OG0006763
2508,elegans_III,III,gene,9749583,9751432,1850,-,WBGene00011500,protein_coding,OG0006761
2509,elegans_II,II,gene,8059069,8061753,2685,+,WBGene00011512,protein_coding,OG0005550
2510,elegans_II,II,gene,11226679,11232835,6157,+,WBGene00011523,protein_coding,OG0007994
2511,elegans_II,II,gene,11232756,11234952,2197,-,WBGene00011526,protein_coding,OG0007993
2512,elegans_II,II,gene,11240932,11247514,6583,-,WBGene00011530,protein_coding,OG0007991
2513,elegans_I,I,gene,9070246,9077325,7080,-,WBGene00011531,protein_coding,OG0007766
2514,elegans_V,V,gene,9626396,9628345,1950,+,WBGene00011534,protein_coding,OG0007177
2515,elegans_V,V,gene,15393108,15394961,1854,-,WBGene00011538,protein_coding,OG0005576
2516,elegans_V,V,gene,10028150,10031092,2943,-,WBGene00011543,protein_coding,OG0007339
2517,elegans_I,I,gene,12722040,12722889,850,-,WBGene00011551,protein_coding,OG0007459
2518,elegans_III,III,gene,10355837,10357648,1812,-,WBGene00011559,protein_coding,OG0006223
2519,elegans_III,III,gene,10337847,10339440,1594,+,WBGene00011561,protein_coding,OG0006221
2520,elegans_III,III,gene,10332526,10334018,1493,-,WBGene00011563,protein_coding,OG0006219
2521,elegans_V,V,gene,9956879,9958331,1453,-,WBGene00011573,protein_coding,OG0007866
2522,elegans_II,II,gene,8860004,8865178,5175,-,WBGene00011578,protein_coding,OG0007617
2523,elegans_II,II,gene,8884899,8889702,4804,+,WBGene00011580,protein_coding,OG0007615
2524,elegans_I,I,gene,12615921,12624241,8321,+,WBGene00011582,protein_coding,OG0005566
2525,elegans_V,V,gene,12867962,12870045,2084,-,WBGene00011589,protein_coding,OG0009296
2526,elegans_V,V,gene,12872053,12882119,10067,+,WBGene00011590,protein_coding,OG0009297
2527,elegans_V,V,gene,12863761,12868097,4337,-,WBGene00011592,protein_coding,OG0009295
2528,elegans_V,V,gene,14018766,14020388,1623,+,WBGene00011622,protein_coding,OG0007330
2529,elegans_I,I,gene,8905648,8916805,11158,-,WBGene00011629,protein_coding,OG0009531
2530,elegans_I,I,gene,8902741,8905447,2707,-,WBGene00011631,protein_coding,OG0009532
2531,elegans_II,II,gene,7866256,7870162,3907,-,WBGene00011639,protein_coding,OG0007579
2532,elegans_II,II,gene,7857960,7858238,279,+,WBGene00011641,protein_coding,OG0007578
2533,elegans_X,X,gene,9761479,9764922,3444,-,WBGene00011643,protein_coding,OG0010261
2534,elegans_II,II,gene,10385333,10388133,2801,+,WBGene00011661,protein_coding,OG0010135
2535,elegans_II,II,gene,10391154,10393614,2461,+,WBGene00011662,protein_coding,OG0010136
2536,elegans_II,II,gene,9775112,9775890,779,-,WBGene00011678,protein_coding,OG0010123
2537,elegans_X,X,gene,15190123,15193073,2951,+,WBGene00011681,protein_coding,OG0008329
2538,elegans_X,X,gene,15195883,15199152,3270,-,WBGene00011682,protein_coding,OG0008328
2539,elegans_V,V,gene,16023351,16024193,843,+,WBGene00011687,protein_coding,OG0006074
2540,elegans_V,V,gene,16024326,16027459,3134,+,WBGene00011688,protein_coding,OG0006075
2541,elegans_V,V,gene,13469066,13473679,4614,-,WBGene00011692,protein_coding,OG0007369
2542,elegans_V,V,gene,13477292,13479866,2575,-,WBGene00011693,protein_coding,OG0007368
2543,elegans_V,V,gene,13487023,13490199,3177,-,WBGene00011694,protein_coding,OG0007366
2544,elegans_V,V,gene,13482028,13484439,2412,-,WBGene00011695,protein_coding,OG0007367
2545,elegans_V,V,gene,13491067,13497372,6306,-,WBGene00011696,protein_coding,OG0007365
2546,elegans_IV,IV,gene,10861402,10864232,2831,+,WBGene00011722,protein_coding,OG0009730
2547,elegans_IV,IV,gene,11756376,11761111,4736,-,WBGene00011723,protein_coding,OG0009403
2548,elegans_IV,IV,gene,11779216,11786975,7760,+,WBGene00011726,protein_coding,OG0009455
2549,elegans_IV,IV,gene,11749220,11751074,1855,+,WBGene00011727,protein_coding,OG0009393
2550,elegans_III,III,gene,13643916,13656637,12722,+,WBGene00011729,protein_coding,OG0008884
2551,elegans_III,III,gene,13639893,13641688,1796,-,WBGene00011731,protein_coding,OG0008885
2552,elegans_III,III,gene,13627056,13630808,3753,-,WBGene00011732,protein_coding,OG0008886
2553,elegans_III,III,gene,13625972,13626786,815,-,WBGene00011733,protein_coding,OG0008887
2554,elegans_III,III,gene,13623314,13624170,857,+,WBGene00011734,protein_coding,OG0008889
2555,elegans_III,III,gene,13617104,13621444,4341,+,WBGene00011736,protein_coding,OG0008890
2556,elegans_IV,IV,gene,12038980,12046967,7988,-,WBGene00011738,protein_coding,OG0009889
2557,elegans_IV,IV,gene,12031324,12032154,831,+,WBGene00011740,protein_coding,OG0009888
2558,elegans_IV,IV,gene,12026882,12029174,2293,-,WBGene00011742,protein_coding,OG0009887
2559,elegans_IV,IV,gene,9796688,9797354,667,-,WBGene00011743,protein_coding,OG0010094
2560,elegans_II,II,gene,8515054,8516922,1869,+,WBGene00011756,protein_coding,OG0007926
2561,elegans_II,II,gene,8520925,8523490,2566,+,WBGene00011757,protein_coding,OG0007928
2562,elegans_II,II,gene,8523494,8525396,1903,-,WBGene00011758,protein_coding,OG0007929
2563,elegans_II,II,gene,8525681,8526807,1127,+,WBGene00011759,protein_coding,OG0007930
2564,elegans_II,II,gene,8526799,8531222,4424,-,WBGene00011760,protein_coding,OG0007931
2565,elegans_II,II,gene,8518510,8520696,2187,+,WBGene00011761,protein_coding,OG0007927
2566,elegans_II,II,gene,8848843,8852096,3254,-,WBGene00011768,protein_coding,OG0007618
2567,elegans_IV,IV,gene,10158038,10158974,937,+,WBGene00011773,protein_coding,OG0008006
2568,elegans_V,V,gene,14215339,14226473,11135,-,WBGene00011794,protein_coding,OG0005108
2569,elegans_V,V,gene,12929482,12933000,3519,+,WBGene00011796,protein_coding,OG0009302
2570,elegans_III,III,gene,10064404,10069201,4798,+,WBGene00011806,protein_coding,OG0006135
2571,elegans_III,III,gene,10088757,10090785,2029,-,WBGene00011814,protein_coding,OG0006133
2572,elegans_X,X,gene,12464640,12466917,2278,-,WBGene00011821,protein_coding,OG0009019
2573,elegans_X,X,gene,12434097,12443915,9819,+,WBGene00011824,protein_coding,OG0009018
2574,elegans_I,I,gene,8401372,8403939,2568,+,WBGene00011829,protein_coding,OG0008426
2575,elegans_V,V,gene,11221302,11222834,1533,+,WBGene00011831,protein_coding,OG0007157
2576,elegans_V,V,gene,11222748,11226018,3271,-,WBGene00011832,protein_coding,OG0007158
2577,elegans_V,V,gene,11237432,11239331,1900,-,WBGene00011834,protein_coding,OG0007160
2578,elegans_V,V,gene,11248146,11250954,2809,+,WBGene00011836,protein_coding,OG0007163
2579,elegans_V,V,gene,11149705,11151323,1619,+,WBGene00011838,protein_coding,OG0007153
2580,elegans_V,V,gene,11172213,11174683,2471,+,WBGene00011839,protein_coding,OG0007154
2581,elegans_II,II,gene,9486377,9487387,1011,-,WBGene00011849,protein_coding,OG0010107
2582,elegans_V,V,gene,16815561,16820716,5156,+,WBGene00011850,protein_coding,OG0007411
